Winner,title_fight,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_attempted_strikes,B_avg_BODY_landed_strikes,B_avg_CLINCH_attempted_strikes,B_avg_CLINCH_landed_strikes,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_attempted_strikes,B_avg_GROUND_landed_strikes,B_avg_HEAD_attempted_strikes,B_avg_HEAD_landed_strikes,B_avg_KD,B_avg_kicks_attempted,B_avg_kicks_landed,B_avg_guard_passed,B_avg_Reversals,B_avg_significant_strikes_attempted,B_avg_Significant_Strikes_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch
Red,TRUE,5,0,3,0,4.666666667,4,4.916666667,4.333333333,59.58333333,17.25,12.91666667,8.333333333,70.16666667,23.75,0.333333333,2.583333333,2.166666667,3.166666667,0,77.41666667,29.91666667,0.400833333,0.666666667,3.25,1.583333333,0.425,113.6666667,63.5,4,2,34,807.5,0,0,1,5,3,0,1,10,187.96,190.5,170,0,13,0,7.384615385,6.307692308,6.230769231,5.538461538,28.46153846,17,10.15384615,8.076923077,28.23076923,16.46153846,1,9.230769231,7.846153846,0.230769231,0.076923077,44.84615385,30.61538462,0.718461538,0.461538462,0.307692308,0.230769231,0.230769231,55.15384615,39.69230769,13,0,30,569.6923077,9,0,0,2,8,3,0,13,187.96,195.58,185,30,36,0,0,0,1,0,0,0,1,0
Red,FALSE,3,0,2,0,12.53846154,7.769230769,13.69230769,8.384615385,122.2307692,40.07692308,10.76923077,6,113,31.84615385,0.076923077,21.15384615,14.84615385,1.153846154,0.230769231,146.6923077,54.46153846,0.376153846,0.615384615,1.769230769,0.769230769,0.225384615,172,76.07692308,3,4,33,721.7692308,3,0,1,5,1,2,0,9,190.5,195.58,205,1,0,0,10.5,7.166666667,13.16666667,10.16666667,50.33333333,21.5,7,4.833333333,43,16.83333333,0.666666667,17,12.5,0.333333333,0,70.5,36.5,0.511666667,0.333333333,3.333333333,1,0.151666667,85.33333333,50.16666667,2,3,16,750.1666667,3,0,0,0,3,0,0,3,185.42,193.04,205,32,29,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,0,2,0,10,6.5,2.5,1,107,43.5,0.5,0,77.5,21,1,22.5,17,0.5,0,110,44.5,0.46,0,2,2,1,111.5,46,2,0,6,763,0,0,0,1,1,0,0,2,180.34,190.5,155,0,1,0,17,12,26.2,18,107.2,35.6,2.4,0.8,105.6,31.8,0,13.2,10.6,0.6,0.2,135.8,54.4,0.406,0,2.8,0.8,0.3,150.8,68.2,3,1,13,737.4,1,0,0,3,0,0,1,4,172.72,175.26,155,25,26,0,1,0,0,0,0,1,0,0
Red,FALSE,3,0,4,0,6.8,3.8,14.6,9.2,53.6,13.4,7.4,5.4,68.6,24,0.8,0.2,0.2,0.2,0,75.6,28,0.502,0,1.8,0.8,0.1,92.6,44.2,4,1,9,412.6,1,0,0,1,3,0,0,4,193.04,198.12,245,1,0,0,4.2,3.4,3.2,2,64.6,21.8,1.4,0.8,63.4,19.6,0.4,1.6,1.6,2.4,0.6,69.2,24.6,0.304,1.2,3.2,1.2,0.196,103.6,54,2,2,12,608.4,2,0,0,2,0,1,0,3,190.5,195.58,240,28,35,0,1,0,0,0,0,1,0,0
Red,FALSE,3,1,0,0,16.46666667,12.6,15.53333333,11.06666667,64.33333333,22.8,6.733333333,4.066666667,60.66666667,17.4,0.2,9.466666667,7.933333333,1.266666667,0.133333333,86.6,37.93333333,0.468,0.666666667,1.933333333,0.6,0.186666667,114.5333333,62.86666667,3,6,37,712.4,0,0,0,4,2,2,1,9,170.18,177.8,155,1,0,0,6.5,4.3,4.8,2.5,37.4,12.1,8.6,5.3,42.2,14.2,0,2.1,1.4,2.1,0.5,50.8,19.9,0.443,1.3,6.3,2.6,0.51,101.9,65.2,2,5,25,690.1,0,0,0,3,0,2,0,5,170.18,172.72,145,35,26,0,0,0,1,0,0,1,0,0
Red,FALSE,3,1,0,0,8,3.111111111,2.666666667,1.555555556,49.88888889,12.22222222,7.666666667,4.333333333,47.55555556,11.33333333,0,4.666666667,3.666666667,0.333333333,0.111111111,60.22222222,18.11111111,0.307777778,1.222222222,2.555555556,1.555555556,0.27,96.88888889,49.66666667,3,4,22,662.5555556,0,0,1,1,0,3,0,5,185.42,187.96,185,0,1,0,1,0.571428571,1.428571429,0.714285714,11.57142857,4.571428571,4.428571429,2.428571429,15.85714286,6.857142857,0,0.571428571,0.285714286,2,0.428571429,17.42857143,7.714285714,0.31,1.714285714,4.571428571,1.571428571,0.331428571,39.85714286,25.85714286,3,2,13,444.8571429,0,0,0,1,0,4,0,5,172.72,180.34,170,30,31,0,1,0,0,0,0,1,0,0
Red,FALSE,3,1,0,0,3,2,6,4,5,3,7,6,11,9,0,4,2,0,0,18,13,0.72,6,3,2,0.66,59,50,0,1,3,900,0,0,0,0,0,0,0,0,182.88,193.04,170,2,0,0,4.166666667,3.666666667,7.5,5.166666667,25.83333333,8.833333333,7,3.333333333,34,11.5,0.666666667,2.166666667,2.166666667,1.666666667,0.333333333,40.33333333,17.33333333,0.401666667,1.833333333,3,0.666666667,0.156666667,51.16666667,25,2,3,15,703.8333333,0,0,0,1,1,1,0,3,180.34,185.42,170,31,30,0,1,0,0,0,0,1,0,0
Red,FALSE,3,1,0,0,9.5,7.5,6,3.5,81,35,14,6,89.5,35.5,1,2,1.5,0,0,101,44.5,0.445,0,0.5,0,0,123.5,62.5,1,1,6,900,0,0,0,1,0,0,0,1,172.72,172.72,145,1,0,0,2,1,0,0,37,16,0,0,23,6,0,12,9,0,0,37,16,0.43,0,0,0,0,37,16,0,1,1,271,0,0,0,0,0,0,0,0,170.18,172.72,135,27,32,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,1,0,0,13.68421053,10.57894737,11.89473684,8.210526316,69.42105263,26.78947368,2.157894737,1.368421053,65.36842105,22.26315789,0.105263158,4.421052632,3.526315789,0.736842105,0.421052632,83.47368421,36.36842105,0.437894737,1.578947368,0.947368421,0.473684211,0.28,122.5263158,73.63157895,4,10,45,637,1,0,0,3,1,5,0,9,180.34,172.72,170,3,0,0,9.142857143,6,11.57142857,7.285714286,49.42857143,13.57142857,3.571428571,2,44.57142857,10.14285714,0.285714286,10.85714286,6.714285714,0,0,64.57142857,22.85714286,0.307142857,0.428571429,0.857142857,0.285714286,0.178571429,87.14285714,43.85714286,4,3,19,776.5714286,1,0,2,1,1,0,0,4,182.88,187.96,170,36,29,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,0,1,0,25,19,44,30,58,13,24,13,88,26,0,13,11,0,0,126,56,0.44,0,4,3,0.75,190,114,1,0,3,900,0,0,0,1,0,0,0,1,175.26,177.8,170,0,7,0,7.7,4.5,8.2,4.5,56.7,14.8,13.4,7.7,64.8,17.5,0.3,5.8,5,2.4,0.2,78.3,27,0.329,2,3.8,1.8,0.484,104.3,50.1,7,1,25,665.2,0,0,0,4,2,3,0,9,172.72,180.34,155,27,27,0,0,0,1,0,0,0,1,0
Red,FALSE,3,2,0,0,7,4.25,6.25,4,29.75,11.5,4.5,3,26.75,9,0.25,6.75,5.25,1.25,0.5,40.5,18.5,0.5675,1.5,3,0.75,0.18,56.75,33,2,2,7,328.25,0,0,0,0,0,2,0,2,177.8,187.96,155,0,2,0,15,12,4,2,98,54.5,7.5,5,59.5,19.5,0,35,30,3.5,0,109.5,61.5,0.545,0.5,2.5,1.5,0.375,123.5,74.5,2,0,5,714,0,0,0,1,0,1,0,2,185.42,185.42,155,21,28,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,0,1,0,17.4,12,11.4,7.6,48.2,17.2,4.6,3.4,42.8,13.2,0.2,4,3,0,0,64.2,28.2,0.47,0,0.8,0,0,74.6,36.8,2,2,9,401.2,0,0,1,1,1,0,0,3,177.8,177.8,170,0,2,0,22.85714286,16,24.28571429,15,73.85714286,33.71428571,10.71428571,6.571428571,69.28571429,24.57142857,0,16.71428571,14.71428571,1,0,108.8571429,55.28571429,0.422857143,0.285714286,0.714285714,0.571428571,0.285714286,119.1428571,64.71428571,2,2,16,616.8571429,1,0,0,3,1,1,0,5,177.8,187.96,170,33,30,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,1,0,0,14.66666667,11,15,6.333333333,86,29.33333333,25.66666667,15.66666667,105.3333333,35.33333333,0.333333333,6.666666667,5,1.666666667,1,126.6666667,51.33333333,0.396666667,0,1.333333333,0.666666667,0.333333333,188.3333333,109.3333333,1,2,7,613.6666667,0,0,0,1,0,0,0,1,190.5,190.5,185,1,0,0,5.375,3.5,3.625,2.125,9.25,2.875,9.875,5,16.25,5.875,0,1.125,0.625,1.5,0.25,22.75,10,0.42875,0.875,2.625,1.75,0.53875,38.25,24.375,3,3,12,330.375,1,0,0,2,1,2,0,5,187.96,193.04,185,29,28,0,1,0,0,0,0,1,0,0
Red,FALSE,3,1,0,0,2,1,4,3,64,7,3,1,65,8,0,4,2,0,0,71,11,0.15,0,3,1,0.33,81,21,0,1,3,900,0,0,0,0,0,0,0,0,170.18,175.26,135,0,1,0,36,25,5,5,109,41,4,2,72,18,0,10,5,5,0,118,48,0.4,0,17,5,0.29,147,70,1,0,3,900,0,0,0,1,0,0,0,1,162.56,165.1,125,27,27,0,1,0,0,0,0,0,1,0
Red,FALSE,3,0,3,0,4,4,3.666666667,2.666666667,30,16,11.66666667,7.666666667,32.33333333,14.66666667,0.333333333,9,7.666666667,2.666666667,0,45.33333333,26.33333333,0.536666667,1,1.666666667,1.333333333,0.583333333,51.66666667,32.33333333,3,0,5,326.6666667,0,0,0,0,1,2,0,3,185.42,193.04,170,0,1,0,10,8.5,7.8,5.1,17.7,4.5,22.7,15.8,37.4,16.5,0.2,0.8,0.4,2.6,0.4,48.2,25.4,0.566,0.7,4.4,2.3,0.472,82.6,57.2,3,5,21,493.7,1,0,0,1,2,2,0,5,185.42,195.58,205,31,30,0,0,0,1,0,0,1,0,0
Red,FALSE,3,1,0,0,8,5,2,0,61,28,6,4,47,17,0,14,10,2,0,69,32,0.46,0,1,1,1,77,38,0,1,2,496,0,0,0,0,0,0,0,0,187.96,187.96,155,1,0,0,6.333333333,3.888888889,7.111111111,3.888888889,39.66666667,8.222222222,7,4.444444444,45.77777778,11.44444444,0.222222222,1.666666667,1.222222222,1.777777778,0.666666667,53.77777778,16.55555556,0.3,2,1.111111111,0.333333333,0.138888889,67.66666667,28.66666667,2,3,17,474.4444444,0,0,0,1,1,4,0,6,185.42,187.96,145,24,27,0,1,0,0,0,0,1,0,0
Red,FALSE,3,0,1,0,17,17,17,12,71,28,15,15,78,30,0,8,8,1,0,103,55,0.53,0,11,5,0.45,132,82,1,0,3,900,0,0,0,1,0,0,0,1,175.26,180.34,155,0,3,0,3,2.4,4,2,28.8,6,18.6,11,43.8,14,0,4.6,2.6,3.2,0.4,51.4,19,0.362,1,3.8,2.6,0.486,89.4,51.6,3,2,13,768.6,0,0,2,1,0,0,0,3,175.26,180.34,155,31,30,0,1,0,0,0,0,0,1,0
Red,FALSE,3,2,0,0,0,0,1,0.5,3.5,1,0,0,4,1,0,0.5,0.5,0,0,4.5,1.5,0.33,0,0,0,0,4.5,1.5,0,2,2,61,0,0,0,0,0,0,0,0,167.64,167.64,135,1,0,0,20,16,5,1,88,39,5,5,72,24,0,6,5,1,2,98,45,0.45,0,0,0,0,124,66,0,1,3,900,0,0,0,0,0,0,0,0,170.18,175.26,135,41,27,0,1,0,0,0,0,1,0,0
Red,FALSE,3,0,1,0,4.125,3.541666667,8,5.833333333,25.95833333,7.916666667,21.58333333,13.08333333,46.83333333,19.5,0.083333333,4.583333333,3.791666667,1.041666667,0,55.54166667,26.83333333,0.531666667,0.291666667,5.083333333,2.25,0.524583333,97.375,66.16666667,6,9,59,682.0833333,10,0,2,3,7,2,1,15,190.5,187.96,205,0,2,0,3.416666667,2.75,7.166666667,4.583333333,41,11.66666667,11.41666667,6.666666667,54.58333333,18.91666667,0.333333333,1.583333333,1.25,1.916666667,0,59.58333333,22.91666667,0.3725,0,7.083333333,3.666666667,0.394166667,75.41666667,37,5,2,32,735.1666667,3,1,3,2,4,0,0,10,182.88,190.5,205,36,31,0,1,0,0,0,0,1,0,0
Red,FALSE,3,2,0,0,5,3.333333333,3,1,122.6666667,39.33333333,8,3.666666667,123,36.33333333,0,5.666666667,4.333333333,2,0,133.6666667,44,0.34,0.333333333,3.333333333,2.666666667,0.583333333,153.6666667,60.66666667,1,2,9,893.3333333,0,0,1,0,0,0,0,1,177.8,185.42,170,1,0,0,0.615384615,0.461538462,4.538461538,2.538461538,8.307692308,3.076923077,5.230769231,3.692307692,16.30769231,7.769230769,0.307692308,1.153846154,1.076923077,0.692307692,0.076923077,18.07692308,9.307692308,0.521538462,0.461538462,0.615384615,0.461538462,0.211538462,22.30769231,13.30769231,3,5,19,319.8461538,4,0,0,0,6,1,1,8,182.88,187.96,185,36,34,0,1,0,0,0,0,0,1,0
Blue,FALSE,3,0,1,0,10,9,13,8,33,15,15,9,42,17,1,9,6,0,0,61,32,0.52,1,8,4,0.5,104,73,1,0,3,900,0,0,0,1,0,0,0,1,182.88,185.42,170,0,2,0,3.714285714,2.714285714,5.428571429,2.857142857,12.85714286,3.285714286,6.857142857,4.428571429,19,6.142857143,0.142857143,2.428571429,1.714285714,1.285714286,0.285714286,25.14285714,10.57142857,0.345714286,1.428571429,4.142857143,1.142857143,0.188571429,52.28571429,35.14285714,2,4,17,653.8571429,1,0,0,1,1,1,0,3,175.26,182.88,155,30,35,0,0,0,1,0,0,1,0,0
Blue,FALSE,3,1,0,0,9,8,7,6,40,15,2,2,38,13,0,2,2,0,0,49,23,0.46,0,0,0,0,77,44,0,1,3,900,0,0,0,0,0,0,0,0,180.34,185.42,185,1,0,0,7.384615385,6.153846154,18.53846154,12.15384615,22.07692308,7.923076923,11.23076923,6.615384615,39.92307692,17.07692308,0.615384615,4.538461538,3.461538462,0.384615385,0.153846154,51.84615385,26.69230769,0.495384615,0.076923077,0.923076923,0.461538462,0.153846154,79.15384615,49.92307692,3,6,25,434.4615385,0,0,1,2,4,0,0,7,185.42,185.42,185,31,39,0,1,0,0,0,0,1,0,0
Red,FALSE,3,0,3,0,6.166666667,4.5,5.666666667,4.166666667,43.33333333,14.16666667,8.5,6.5,45.16666667,15.83333333,0.166666667,6.166666667,4.5,1.166666667,0.166666667,57.5,24.83333333,0.42,1.333333333,4.666666667,1.333333333,0.173333333,104.1666667,66.83333333,3,2,15,654.5,0,0,0,2,0,2,0,4,182.88,187.96,170,0,1,0,8.333333333,3.666666667,10.33333333,4.666666667,42.33333333,15.66666667,10,6,48,17,0,6.333333333,5.666666667,1,0.333333333,62.66666667,26.33333333,0.416666667,0.666666667,7,4,0.576666667,79,41,1,1,7,686.6666667,0,0,0,1,0,1,0,2,182.88,193.04,170,35,22,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,0,2,0,1.25,0.5,3.75,1.75,11.25,2.25,8.25,5.5,20.5,8.25,0.5,1.5,0.75,2.25,0,23.25,9.5,0.3,1.25,1.75,0.75,0.29,36,20.75,2,1,5,266,0,0,0,0,1,2,0,3,195.58,200.66,205,1,0,0,1.916666667,1.166666667,6.916666667,4.166666667,67.58333333,23.83333333,7.75,4.833333333,75,27.66666667,0.083333333,5.333333333,4,0.833333333,0,82.25,32.83333333,0.406666667,0,5.25,1.833333333,0.459166667,111.25,57.75,5,3,26,581.4166667,0,1,0,2,5,0,0,9,185.42,193.04,205,24,34,0,1,0,0,0,0,1,0,0
Red,FALSE,3,0,1,0,17,10,6,5,28,16,24,19,28,18,0,13,12,4,1,58,40,0.68,2,11,3,0.27,129,97,1,0,3,900,0,0,0,1,0,0,0,1,167.64,170.18,135,0,1,0,7,4,1,1,96,38,26,17,102,39,0,14,13,2,0,123,56,0.45,0,10,4,0.4,139,67,1,0,3,900,0,0,0,1,0,0,0,1,167.64,167.64,145,26,26,0,1,0,0,0,0,1,0,0
Red,FALSE,3,0,1,0,4,4,1,0,42,17,1,1,31,6,0,9,8,3,0,44,18,0.4,1,9,7,0.77,89,57,1,0,3,873,0,0,0,0,0,1,0,1,170.18,172.72,135,0,1,0,5,3.5,5.5,4.5,9,0.5,5.5,3,14,4,0.5,1,0.5,0,0,20,8,0.415,1,1,0,0,48.5,35.5,1,1,4,495,0,0,0,0,1,0,0,1,167.64,162.56,145,24,29,0,1,0,0,0,0,1,0,0
Red,FALSE,3,0,3,0,9.8,7.4,16.4,9.4,40.8,9.6,20.4,15,58,18,0.2,9.8,8.6,2.2,0,77.6,34,0.496,0.6,6.6,3.8,0.56,132.8,85.2,3,1,14,764,0,0,0,2,1,1,0,4,172.72,177.8,170,0,1,0,4,3,13.33333333,9.333333333,26.83333333,12.83333333,7.666666667,5.833333333,38.83333333,20.16666667,0.666666667,5,4.833333333,1.666666667,0,47.83333333,28,0.606666667,0.833333333,6,3.5,0.326666667,69.66666667,48.66666667,4,1,13,527.3333333,0,1,0,1,3,0,0,5,175.26,175.26,185,30,27,0,1,0,0,0,0,0,1,0
Red,FALSE,3,1,0,0,22,17,3,3,214,93,10,6,199,80,0,6,5,1,0,227,102,0.44,1,0,0,0,241,116,0,1,3,900,0,0,0,0,0,0,0,0,167.64,177.8,135,3,0,0,5.333333333,3.666666667,18.33333333,15.33333333,23.33333333,5,12.66666667,11.66666667,32.66666667,13.33333333,0,16.33333333,15,1,0,54.33333333,32,0.64,0,6.333333333,2,0.583333333,93,62.33333333,0,3,7,670.3333333,0,0,0,0,0,0,0,0,167.64,177.8,145,28,35,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,1,0,0,7.823529412,4.705882353,16,8.411764706,37.76470588,12.17647059,10.64705882,7.058823529,48.11764706,17.17647059,0.235294118,8.470588235,5.764705882,1.294117647,0,64.41176471,27.64705882,0.437647059,0.470588235,1.647058824,0.882352941,0.386470588,127.4705882,86.88235294,5,6,36,541.6470588,0,0,1,2,6,2,0,11,180.34,187.96,185,0,1,0,4,3.375,8.75,5.375,60.625,14.875,3.625,2,60.25,13.25,0.625,8.75,5.625,0.125,0,73,22.25,0.41,0.125,0.375,0.25,0.25,97.75,46,1,5,18,581.75,1,0,0,1,2,0,0,3,180.34,187.96,205,30,34,0,0,0,1,0,0,1,0,0
Red,FALSE,3,0,3,0,4.6,2.9,8.6,4.6,33.8,12.5,24.6,14.4,56.6,24.1,0.1,5.8,4.5,1.8,0.4,67,31.5,0.487,1.3,3.6,1.7,0.514,92.7,53,4,3,22,573,0,0,0,3,2,2,0,7,177.8,172.72,155,0,3,0,7.909090909,4.272727273,5.545454545,2,104.5454545,28.09090909,5,2.636363636,94.81818182,19.09090909,0.636363636,12.36363636,9.363636364,0.727272727,0.181818182,115.0909091,32.72727273,0.319090909,0.272727273,1.272727273,0.363636364,0.172727273,135.3636364,50.45454545,3,4,23,532.6363636,0,0,0,2,3,2,0,7,167.64,177.8,145,27,32,0,1,0,0,0,0,1,0,0
Red,FALSE,3,1,0,0,4,2.833333333,6.333333333,3.833333333,57.5,16.16666667,13.66666667,7.833333333,68.66666667,20.33333333,0.666666667,4.833333333,4.666666667,2.166666667,0,77.5,27.83333333,0.37,0.333333333,6.333333333,2.666666667,0.35,103.5,50.83333333,5,1,15,688,1,0,0,3,2,0,0,5,187.96,187.96,205,5,0,0,4.260869565,3.652173913,8.347826087,6.086956522,26.47826087,8.043478261,22.43478261,13.60869565,48.34782609,20.17391304,0.043478261,4.652173913,3.913043478,1.086956522,0,57.26086957,27.73913043,0.538695652,0.260869565,5.304347826,2.347826087,0.547391304,100.8695652,68.73913043,6,9,58,706.6956522,10,0,2,3,7,1,1,14,190.5,187.96,205,28,36,0,1,0,0,0,0,1,0,0
Red,FALSE,3,0,3,0,1.833333333,1.833333333,8.5,8.333333333,16.66666667,5.166666667,24.83333333,17.5,43.5,25,0,4.666666667,4.166666667,4.666666667,0.333333333,50,31,0.573333333,0.666666667,7.166666667,3.5,0.585,86,64.16666667,3,1,18,854.1666667,0,0,1,3,1,0,0,5,187.96,193.04,170,0,3,0,12,7.75,13.75,5.25,60.5,20.25,22,14.5,72.75,23.5,0.25,11.5,8.75,4,0.75,96.25,40,0.41,1.25,2,1,0.3125,166.5,103.5,3,1,10,740,0,0,1,0,2,0,0,3,187.96,190.5,170,29,27,0,0,0,1,0,0,1,0,0
Red,FALSE,3,0,1,0,13,4,1,1,103,23,2,2,82,13,1,11,9,0,0,106,26,0.24,0,1,0,0,106,26,1,0,2,388,0,0,0,0,1,0,0,1,177.8,182.88,155,0,4,0,5.076923077,3.769230769,3.615384615,2.076923077,34.76923077,12.46153846,7.230769231,3.769230769,37.92307692,12.23076923,0.692307692,2.615384615,2.307692308,0.230769231,0.153846154,45.61538462,18.30769231,0.395384615,0.076923077,1.307692308,1,0.403846154,48.53846154,21.15384615,4,4,22,388.8461538,0,0,2,1,5,0,1,9,175.26,172.72,155,31,28,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,1,0,0,4.333333333,2.333333333,5,3,69,17.33333333,15.66666667,8.166666667,73.66666667,17.83333333,0,11.66666667,8.333333333,2.5,0.166666667,89.66666667,28.5,0.363333333,1.333333333,5.666666667,2.333333333,0.391666667,119,54,3,3,17,770,0,0,0,2,0,1,0,3,172.72,177.8,170,1,0,0,6.75,2.875,3.125,1.125,76.375,16.75,9.75,6.5,81,20.75,0.125,1.5,0.75,4.125,0.25,89.25,24.375,0.36375,1.5,5.125,1.875,0.4725,117.75,49,7,1,18,587.25,0,0,0,2,1,4,0,7,177.8,180.34,155,26,33,0,0,0,1,0,0,1,0,0
Red,FALSE,3,0,1,0,7,7,6,5,75,30,11,8,60,20,0,25,16,3,0,92,43,0.46,0,4,4,1,133,77,1,0,3,900,0,0,1,0,0,0,0,1,170.18,172.72,135,0,1,0,4,2,0,0,50,16,11,3,57,17,0,0,0,0,0,61,19,0.31,1,1,1,1,62,20,1,0,1,210,0,0,0,0,0,1,0,1,170.18,177.8,135,27,31,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,0,1,0,11.16666667,8,21.66666667,15.66666667,39.66666667,12.33333333,14.66666667,9,54.83333333,19.16666667,0.333333333,10,9.833333333,1.333333333,0,76,37,0.518333333,0.166666667,9.5,3.833333333,0.56,108.8333333,64.66666667,3,2,14,612.3333333,0,0,1,1,2,0,0,4,182.88,185.42,170,0,2,0,4,4,6.5,4.5,13.5,7,12.5,8.5,26,14,0.5,2.5,2,2,0.5,32.5,20,0.61,0,4.5,1.5,0.25,54,39.5,2,0,4,580,0,0,0,1,1,0,0,2,185.42,187.96,185,36,23,0,1,0,0,0,0,1,0,0
Red,FALSE,3,2,0,0,14.2,8.8,16.2,14,61.2,16.2,0.8,0.6,55.4,14.8,0.4,8.6,7.2,0,0,78.2,30.8,0.438,0,0.4,0,0,95,47.4,2,3,11,623.8,1,0,0,1,1,0,0,2,180.34,185.42,155,1,0,0,35,16,5,2,175,66,8,4,124,34,0,29,22,0,0,188,72,0.38,0,1,1,1,194,78,0,1,3,900,0,0,0,0,0,0,0,0,185.42,190.5,155,29,31,0,1,0,0,0,0,1,0,0
Red,FALSE,3,0,1,0,2,1.2,0.6,0.4,47.2,20.4,1,1,34.6,10.4,0.8,12.2,10.2,0.6,0,48.8,21.8,0.412,0,0,0,0,52,24.8,1,2,10,495.6,0,0,0,1,2,0,0,3,180.34,187.96,235,1,0,0,10.53846154,9.307692308,15.92307692,13.92307692,29.38461538,12.38461538,14,10.07692308,35,16.15384615,0.230769231,13.76923077,10.92307692,0.846153846,0.230769231,59.30769231,36.38461538,0.594615385,0.230769231,2.461538462,1.692307692,0.48,91.69230769,66.69230769,3,5,28,584.0769231,0,1,0,1,5,0,1,8,193.04,208.28,240,31,36,0,1,0,0,0,0,1,0,0
Red,FALSE,3,0,6,0,19.42857143,14.85714286,19.42857143,13.42857143,74,20.71428571,17.14285714,10,85.42857143,24.14285714,0.142857143,5.714285714,5.142857143,1.857142857,0.571428571,110.5714286,44.14285714,0.398571429,1.285714286,6.142857143,3,0.627142857,145.7142857,77.28571429,6,1,19,749.1428571,0,0,2,2,1,1,0,6,175.26,180.34,170,0,1,0,9,8.666666667,6,3,16,3.666666667,18.33333333,16,25.33333333,8.666666667,0,6,5.333333333,4,0,40.33333333,22.66666667,0.543333333,0,7.666666667,3.666666667,0.476666667,99.66666667,74.66666667,1,1,8,713.3333333,0,0,0,2,0,0,0,2,177.8,182.88,155,26,30,0,0,0,1,0,0,1,0,0
Red,FALSE,3,2,0,0,5.166666667,4,5.166666667,3,31.5,10.66666667,7.666666667,5.333333333,31,8.833333333,0.166666667,8.166666667,6.166666667,1.333333333,0.333333333,44.33333333,19,0.531666667,0.666666667,3.5,2.5,0.561666667,80.5,51.83333333,4,2,16,742.8333333,0,0,2,0,2,0,0,4,170.18,180.34,170,3,0,0,10.75,8.625,9.5,7.375,23.375,11.75,10.375,6.875,27.875,14.25,0.5,4.625,3.125,0.625,0.125,43.25,26,0.61375,1.375,0.875,0.5,0.375,63.125,43.75,3,4,17,497.375,0,0,0,0,3,1,0,4,182.88,190.5,170,28,30,0,1,0,0,0,0,1,0,0
Blue,FALSE,3,0,4,0,4.25,4,6.25,3.5,52.75,26.5,8.25,7.5,55.25,26.5,0.75,7.75,7,0.5,0,67.25,37.5,0.57,1,0,0,0,76.25,45.75,4,0,8,488.25,0,0,0,1,3,0,0,4,190.5,200.66,265,0,1,0,3,3,3,2,16.5,4,39.5,23,54.5,24.5,0,1.5,1.5,3,0.5,59,29,0.485,1.5,1.5,1,0.75,98.5,62,1,1,4,436,0,0,0,0,0,1,0,1,198.12,205.74,260,32,24,0,0,0,0,1,0,1,0,0
